category,rating,label,text_,validity
Clothing_Shoes_and_Jewelry_5,5,CG,"Gave them to her on vacation. The quality is good.

The only reason I gave them four stars is that the front of the shoe is slightly too tight. The front of the shoe is a little smaller than the front",1
Clothing_Shoes_and_Jewelry_5,3,CG,"They are the size advertised, but the shipping was a bit late. I returned them and ordered a size larger.  The fit is perfect and the fabric is soft.  I would definitely recommend these.  It's a great buy",1
Clothing_Shoes_and_Jewelry_5,5,CG,"Unlike other comments I found, the top is very comfortable.  The only reason I gave it 5 stars is because the top is a bit small, but if you're a 4'2"" and it fits just right, I would",1
Clothing_Shoes_and_Jewelry_5,5,CG,"I have VERY LARGE hands and have had the knee pads come apart around my ankles. I ordered a size 6. 5 and I am 5'5"" and 130 lbs. I ordered a medium and it fits great.",1
Clothing_Shoes_and_Jewelry_5,4,CG,I have had three pairs of these and they are comfortable. I also have a wide foot. The top is a little narrow but that is okay. I normally wear a 38. 5 and this fit perfect.,1
Clothing_Shoes_and_Jewelry_5,5,CG,"This jacket is just too small. The only reason I gave it 4 stars is because the jacket is a little too large. I am a 32D, and the waist is very large. I am 5'3"" and I am",1
Clothing_Shoes_and_Jewelry_5,5,OR,"Ive bought all kinds of gloves to help me walk and blow snow in our Chicago winter. Nothing with fingers worked, but these mittens have kept my hands toasty even when blowing snow in negative temps with a high wind. Theyre not even that expensive. Love these.",0
Clothing_Shoes_and_Jewelry_5,2,OR,"This was going to be one of our ""theme park"" backpacks! It survived one trip, did not survive the the next day. We did not pack anything heavy. the heaviest items were 3, 8 0z water bottles. Very disappointed. I guess I got what I paid for.",0
Clothing_Shoes_and_Jewelry_5,5,OR,"Light Linen, fresh and comfortable. True to size(L-XL) Might need to iron them. Due to linen material Wrinkles on the top but easy to get rid of. My BF love it. Ready to wear it to our trip to PR!!!! might get a white or brown one.",0
Clothing_Shoes_and_Jewelry_5,1,OR,"I ordered this ""new"" watch and received a used watch with no face protector and already running its battery. I contacted Amazon customer service and they shipped me another one. Second watch was in same condition so I returned the watches and asked for a full refund.",0
Clothing_Shoes_and_Jewelry_5,4,OR,"Nice bra, not great fit (slightly small).  Not great support - this isn't an every day bra.  I got it for under a specific shirt and for that limited purpose, it's good.  If I was ordering again, I would go up one band size.",0
Clothing_Shoes_and_Jewelry_5,5,OR,"I was looking at similar style in a department store and it cost twice as much if not more...I live in Vancouver, what do you expect!  As a mom. i have to look for something affordable but nice.  The pants suit  my son perfectly...",0
Clothing_Shoes_and_Jewelry_5,1,OR,"Cheap looking watch - I guess because it IS a cheap watch.  I thought I was getting a bargain buying an $80 watch for just $12, but turns out, it really is a $12 watch that I would not give to anyone.  I returned it.",0
Clothing_Shoes_and_Jewelry_5,1,OR,"I also ordered 2E.  Way too narrow--cramped my feet right away.  Had to take them off and return.  Was VERY disappointed.  I have a pair of 2E mesh asics that are VERY comfortable.  Really wanted the non-mesh to work, but no dice.",0
Clothing_Shoes_and_Jewelry_5,5,OR,"I bought this in blue as well. It fits well and has good weight without being overpowering or too clingy. I did buy it in small and I usually take an 8 but because it was very full, I thought the small would fit fine. It does.",0
Clothing_Shoes_and_Jewelry_5,5,OR,These shoes are so comfy. I wear a size 8 so that's what I ordered and they fit perfect. They also have the memory foam inside so they are very comfortable. These would be great for walking or just to exercise in . I love them .,0
Clothing_Shoes_and_Jewelry_5,5,OR,We ordered these for two if our boys. They're lightweight yet supportive for growing feet.  Perfect alternative to crocs. The kids are able to slip them on easily and wear them pretty much for anything. My husband likes them so well he ordered himself a pair.,0
Clothing_Shoes_and_Jewelry_5,5,OR,This is my 2nd pair of Blundstone boots.  My other pair is model BL558.  Both pairs are the most comfortable boots ever.  No break-in period - they are perfect right out of the box.  Good quality leather and well made.  Highly recommend.,0
Clothing_Shoes_and_Jewelry_5,1,OR,"I rated these a 5 star before I wore them to school. They are LOUD! Squeak squeak squeak all through the halls. Students turn and look, they are very much a disappointment and a waste--I cannot wear these in public without causing people to turn and look.",0
Clothing_Shoes_and_Jewelry_5,4,OR,"I've used Reebok trainers in the past so I was surprised these shoes were somewhat smaller than my other Reeboks. Quality is very good tho, I used these on a night out (I quite don't remember) and on the next day they were still very much intact.",0
Clothing_Shoes_and_Jewelry_5,4,OR,"Snug, but that's what a rash guard is supposed to be. I took off a star because this brand doesn't have the stretch of others I've tried, but it might hold up in the water better, too (haven't tried it yet). I'm 5'3"", 130lbs and ordered Small.",0
Clothing_Shoes_and_Jewelry_5,3,CG,"Ordered these for my daughter and she loves them!Very good quality.Nice bag.Very pretty.I bought this for my son, and he is very happy with the purchase.  The color is beautiful and the material is very thin",1
Clothing_Shoes_and_Jewelry_5,5,CG,"These are your basic waffle-knit shirts. The quality is good, but they are a little too big.I bought this for my son, and he is very happy with the purchase.  The color is vibrant and the material is",1
Clothing_Shoes_and_Jewelry_5,5,CG,"A great slipper that my daughter will wear with her school uniform. The only reason I ordered this is because I had to send it back. The sizing is a bit off, but it's a great slipper.",1
Clothing_Shoes_and_Jewelry_5,5,CG,Took these hiking yesterday and it was so comfortable!  I will keep them for the next couple of months.I had to get a size down but the fit was perfect.  The earrings are beautiful and the color is beautiful.,1
Clothing_Shoes_and_Jewelry_5,5,CG,"This is the grand finale of my trip.  I've been on my feet for over 30 years and this is the best shoe I've ever owned.  This is a very comfortable shoe.  I wear them in the winter, they",1
Clothing_Shoes_and_Jewelry_5,3,CG,"I am ordered other Woolx shirts. The quality is good but the fit is just a little tight.I bought this for my son, he loves it! He wears a 6.5 and it fits him perfectly. He wears a medium",1
Clothing_Shoes_and_Jewelry_5,5,CG,"These are soft and very comfortable. The only problem is that they are kind of small. If you have a small body, you may want to get the large size. They do run small. They are still very comfortable.",1
Clothing_Shoes_and_Jewelry_5,5,CG,Bought these as a replacement for a pair of pants I bought a few years ago.  They are a little too tight around the waist.  The waistband is a bit loose and the color is a little darker than the picture.,1
Clothing_Shoes_and_Jewelry_5,5,CG,"Great product as L'eggs has been an amazing seller.Very good quality.Nice bag.Very pretty.I bought this for my son, he loves it! He wears it often and it's comfortable. It's not a waterproof",1
Clothing_Shoes_and_Jewelry_5,5,CG,"Toms run a half size small. The wide width is too narrow. These pants are a bit short. If you want a nice, solid, and comfortable fit, these pants should go with it.",1
Clothing_Shoes_and_Jewelry_5,3,CG,"Super cute, fits true to size. The only problem is that it's a little too large for me. If you want a nice, solid, and comfortable wallet, this is it. The only thing I would change is the size of",1
Clothing_Shoes_and_Jewelry_5,4,CG,"These are really comfortable. I wear a size 12 and these fit perfect. I have a wide foot and a wide foot. The fit is perfect and the fit is true to size.I like it. I ordered the XS size,",1
Clothing_Shoes_and_Jewelry_5,5,CG,"Looked for these after I saw the pictures. I was a little surprised how well they hold up. I had to replace a couple of the ring inserts, so it is pretty much impossible to get it to fit.",1
Clothing_Shoes_and_Jewelry_5,5,CG,Very good. I ordered it for my husband and he loves it. He is a size 12. 5 so we had to send it back. The wallet is a nice quality and he is happy with it.,1
Clothing_Shoes_and_Jewelry_5,5,OR,First time using the Inov-8 in any kind of shoe and loved them. Grip is fantasitc and works perfect for all squating and OLY lifts. Good thing about this show is that they have more flex in the shoe which allows for use in different workouts as well.,0
Clothing_Shoes_and_Jewelry_5,4,OR,"My 3, soon to be 4, year old wears this every day. She would wear it out of the house if we would let her. It is very slim fitting. The 4T just fits her and she is 3rd percentile for height and weight (28lbs and 38 in)",0
Clothing_Shoes_and_Jewelry_5,4,OR,"Really soft and really big. I wanted it baggy, and I'm so glad I didn't order the XL! The large is enormous! I just wish it was a zip up, but there are buttons all the way up which leave gaps. So, make sure you're wearing clothes underneath!",0
Clothing_Shoes_and_Jewelry_5,5,OR,"I am very happy with these churidars. They not only look nice, but can accommodate my body which is not small. I bought others in a large size and they were incredibly small and a waste of money and time. These particular churidars should accommodate various body sizes.",0
Clothing_Shoes_and_Jewelry_5,3,OR,It's somewhat large but not worth sending back  scrubs are always difficult to fit believe it or not!  Brand makes a big difference and where they are made.  check the label...been wearing scrubs for MANY years.  Cherokee has a better quality of fabric though.,0
Clothing_Shoes_and_Jewelry_5,2,OR,"This might be good for reading by the pool, but the lenses are a little small to work effectively as sunglasses in most other situations.  However, my mild disappointment with this specific pair would not stop me from buying a different pair from this manufacturer and vendor.",0
Clothing_Shoes_and_Jewelry_5,4,OR,"Thought I'd give this a try, it's a little gappy in front but the sides dig in a bit. Still, it seems to stay up okay but couldn't be worn with a tight fitting top cause the cups bow out a bit. Great for my racerback tops though.",0
Clothing_Shoes_and_Jewelry_5,5,OR,These slippers are SO comfortable. If you don't care too much about color click around to see if your size is cheaper in another color. I had originally wanted the light brown color but these were only $70 in the raspberry! So the choice was pretty easy then.,0
Clothing_Shoes_and_Jewelry_5,5,OR,"The only shoes I can wear comfortably for the last 5 years!! They do wear quickly, but then again I do everything in them, so that may be more my fault. I get the wide size and there is room for my toes, with nothing rubbing on them.",0
Clothing_Shoes_and_Jewelry_5,3,OR,"Maybe I didn't get the right size, but the underwire is killer.  On the left hand side, it pokes out and it rubs my arm... alot.  However, if it weren't for that, I think I would love it.  It is smooth and offers nice support....",0
Clothing_Shoes_and_Jewelry_5,5,OR,First pair of Crocs I have ever owned. And I must say that I really like them. Love how the little nubbs on the sole make me feet feel. Like getting a little foot massage everytime I wear them. Just passing this info on. Really like the shoes.,0
Clothing_Shoes_and_Jewelry_5,4,OR,I ordered a half size bigger after reading the reviews here.  They fit perfectly.  Very nicely cushy for my daily 5-7 mile walks.  Had been having minor knee and back pain which seem to be much better since I got these shoes.  Very satisfied.,0
Clothing_Shoes_and_Jewelry_5,5,OR,"Wow! So cute! So comfortable! Perfect for my wide feet, they keep the pinky toe in! They are super cute and have a soft sole. Easy to walk in, doesnt even feel like you're wearing heels and I don't wear heels often at all. Would definitely buy again!",0
Clothing_Shoes_and_Jewelry_5,2,OR,"I bought this for the light feature as I run in the dark and do interval training but unfortunately the light does not work very well.  When it is turned on, the display becomes very hard to read and so you can't even see the read out.",0
Clothing_Shoes_and_Jewelry_5,1,CG,"The fit was so tight that it kept me from using it.  I have a wide foot and a wide foot.  I am a 32D, and the 36D fits me perfectly.  I ordered the 36D in a size large",1
Clothing_Shoes_and_Jewelry_5,5,CG,"These are the only shoes that will work with my foot.

The only reason I ordered the other pair was that the front of the shoe is slightly too tight. The front of the shoe is a little wider than the back of the shoe",1
Clothing_Shoes_and_Jewelry_5,5,CG,"Yeah, I know this is a stretchy shoe, but I'm not sure if I would recommend it. I had to get a size down, but if you're a 4. 5, it would be perfect.",1
Clothing_Shoes_and_Jewelry_5,5,CG,"This purse is a medium, it is wide and comfortable. I love the style and the style is so cute. I am a 32D, and the inside is very large. The material is very soft and comfortable.",1
Clothing_Shoes_and_Jewelry_5,5,CG,I use this as a dress shirt and it fits just right.  The only reason I ordered this is because I had to get a size down and the waist was too short.  The dress shirt is still very comfortable and I am very pleased,1
Clothing_Shoes_and_Jewelry_5,5,CG,I love these shoes.  They are comfortable and look great.  I also have a wide foot.  I am very happy with the shoe and am happy with the price.  I have bought many other shoes from Amazon and I am very,1
Clothing_Shoes_and_Jewelry_5,5,CG,I was scared by some of the things the chain would come off.  I thought it would be a little too tight around the edges.  The chain itself is a great quality and the color is beautiful.  I would definitely buy this chain,1
Clothing_Shoes_and_Jewelry_5,5,CG,"Husband's hat size is on point. The wide brim is a perfect fit for him.Very pretty.I bought this for my son, he loves it! He wears it often and it's comfortable. I ordered the XS which",1
Clothing_Shoes_and_Jewelry_5,4,CG,"Good quality shoes. Order half size up and they will fit perfectly.  These are the only shoes I will be buying again. I am a 32D, and these are great.I like it.  It's a good size, very",1
Clothing_Shoes_and_Jewelry_5,4,CG,"I cycle and run and this has kept me cool. I will keep this bag in my wardrobe.I bought this for my son, who lives in the North Dakota area.  He's 5'3"" and 110lbs, and this is",1
Clothing_Shoes_and_Jewelry_5,3,CG,"I ordered up one size and it fit fine. I will keep this bag in my wardrobe. I bought this for my son, he loves it! He wears a 9 in his 7. 5 and it fits him perfectly.",1
Clothing_Shoes_and_Jewelry_5,5,CG,"Perfect! I wanted to get some more colors as well. I will keep this bag in my collection. I bought this for my son, who lives in the North Dakota area. He is 5'3"" and 175lbs.",1
Clothing_Shoes_and_Jewelry_5,2,CG,"I've worn 10M all my life. The only problem is that it's kind of hard to find. I bought it for a friend, and she said it was a nice, light weight shoe. She said it fit well, and it",1
Clothing_Shoes_and_Jewelry_5,3,CG,I love these pants but the stretchy design is just too tight. I have a wide foot and a wide foot. The fit is perfect and the fabric is soft. The material is thick and stretchy and the material feels like it will stretch,1
Clothing_Shoes_and_Jewelry_5,4,OR,This top is adorable! Very flattering and I love the black with white flowers. The only problem is when I bend over. It's a little too revealing in the chest area when I have to bend over to pick things up. I'll just have to wear something under it.,0
Clothing_Shoes_and_Jewelry_5,5,OR,"Cute & comfortable!  Good heel height, not too low or high.  Needed something neutral to go with blue/ purple that was a little dressy. Hope elastic over top of foot near ankle doesn't get too tight. Haven't worn out yet. Will give test run on Christmas Cruise!",0
Clothing_Shoes_and_Jewelry_5,5,OR,I love this watch. I use the quick timer for watching the garden water and cooking. I set the alarm to remind me of places I have to be. It tells the correct time. I lasts and lasts. I had the battery replaced after a long time.,0
Clothing_Shoes_and_Jewelry_5,5,OR,"I had seen other people wearing these shoes and really liked the strap design. I'm extremely happy with the comfort and the look...nice alternative if you want to deviate from a regular old flip flop. I usually wear a 9 1/2, I ordered a 10 and it fits well.",0
Clothing_Shoes_and_Jewelry_5,5,OR,"These are amazing gloves!! The sizing was a bit confusing, but I read through comments to figure it out. They are extremely soft, flexible and feel like they were made for my hands! They are sleek and low profile, not bulky what so ever. So extremely happy with them!",0
Clothing_Shoes_and_Jewelry_5,4,OR,I love these! They are about 1/2 inch too big. I ordered a women's 8 (my regular size). There wasn't an option for 7.5 so just going to stick with them. The color is a sky blue as shown. I'm going to wear them for my wedding. Sooo cute.,0
Clothing_Shoes_and_Jewelry_5,5,OR,Totally cushy and comfy for walking the dog.  Practically weightless but fit me like a glove.  I wear a size 7 shoe.  Easy to slip on to go outside.  I get compliments on how cute they are.  Nice alternative to sandals or full shoe.,0
Clothing_Shoes_and_Jewelry_5,5,OR,"this was the hit in the stocking!  Everyone loved it and my little boy (4) had it open singing ""raining"" songs throughout Christmas break.  Fun, practical purchase.  My purchase cost was less than plain ones from bigger retailers.  Very pleased with my impulse purchase! :)",0
Clothing_Shoes_and_Jewelry_5,3,OR,"I normally love Sketchers shoes.  But these were deceiving.  They were made with imitation leather that looked like rubber and they were a bit big they were very wide at the front.
But they were probably they softest shoes I ever tried on, I wasn't surprised by that.",0
Clothing_Shoes_and_Jewelry_5,4,OR,very cute . Looks exactly like the picture . The belt was too small so i ended up giving it to my sister . Shes in love with it . It is the perfect accessory and looks like it cost WAY more than what you pay for it .,0
Clothing_Shoes_and_Jewelry_5,5,OR,"In the winter, it can be tough wearing skirts to work.  I work in the financial world and you have to dress up. I usually dread wearing tights because I find them uncomfortable, but I really like these.  The attached socks feature keeps my feet warm :)",0
Clothing_Shoes_and_Jewelry_5,3,OR,Ok tried many pairs of this style found out stout needs 2 sizes up and chestnut needs .5 up. Lots of mixed reviews on sizing. I loved the look a d keep trying until i found one that worked. Cute comfy would be 5 stars if size was correct,0
Clothing_Shoes_and_Jewelry_5,4,OR,"The bag is exactly as the photo shows. It is enough to hold a few items for swimming (not the towel) as a backpack or for school (not too many items). It is nice but a little overpriced in my opinion, but being Adidas, it is to be expected.",0
Clothing_Shoes_and_Jewelry_5,5,OR,"We have a farm, chores rain or shine.  It is so nice to always have dry boots to put on since we got this dryer!  It does a much better job than just setting boots by the fireplace or heater, it dries them quickly from the inside.",0
Clothing_Shoes_and_Jewelry_5,4,CG,"I don't like the new look of the boots, which is a nice touch. I'm just going to keep them. The front of the boot is a little tight on me, so I don't think it's a problem.",1
Clothing_Shoes_and_Jewelry_5,2,CG,"Not very good quality, but looks good and the materials are good.  I have a wide foot and a wide foot bed and I am a 32D, so I'm a bit large but it's okay.  I wear a medium and it",1
Clothing_Shoes_and_Jewelry_5,5,CG,"What I love most about this set is the long sleeve.  The only reason I gave it 5 stars is because the dress is a bit small, but if you're a size large you'll be fine.  I wear a medium and it fits",1
Clothing_Shoes_and_Jewelry_5,5,CG,"Omg perfect summer socks, thin material, and wide width. I will keep them for the winter and wear them all summer. The only thing I can say is that if you are looking for a quality sock, look no further.",1
Clothing_Shoes_and_Jewelry_5,5,CG,"The quality of this lace is very nice. It is very comfortable and my son loves it.Great quality and fit. The front part is very small, but the back is very large.The shoes are great.  The size is perfect. ",1
Clothing_Shoes_and_Jewelry_5,5,CG,"This shirt is so soft and comfortable, the only thing I didn't like is the sizing. It is so small that it looks like a small, but if you are a medium it is just a small. It will be a perfect gift for my",1
Clothing_Shoes_and_Jewelry_5,5,CG,"I love Melissa shoes.  They are comfortable and look great.  I also have a pair of the same pair in the same size, but they have different soles.  I can't wear them everyday, so I have to wear them around",1
Clothing_Shoes_and_Jewelry_5,5,CG,"They're great! They are a little tight, but they're good enough to wear for a few hours.I bought this for my son, and he is very happy with the purchase.  The color is beautiful and the material is very thin.",1
Clothing_Shoes_and_Jewelry_5,5,CG,"These are the most comfortable and supportive shoes I own. I will be purchasing more in other colors.I bought this for my son, who lives in the North Dakota area.  He is 5'3"" and 175lbs, which are perfect for",1
Clothing_Shoes_and_Jewelry_5,4,CG,"I bought this bag for my wife and she loves it.  She also loves the way the bag is so small.  I am a 32lb, and the 32lb is large enough to fit her in.  She said it was perfect for",1
Clothing_Shoes_and_Jewelry_5,4,CG,"These are cute mule sneakers, but the wide width makes them uncomfortable. These have a wide heel and a wide toe box. I am a 32D, and these are a bit large for me. I ordered the XS in a 32D",1
Clothing_Shoes_and_Jewelry_5,2,CG,"Was excited to get these, but I thought they would be a little tighter. I am 5'6"" and the dress fit perfectly.  The fabric is a nice stretchy material that doesn't look like it will shrink in the wash. ",1
Clothing_Shoes_and_Jewelry_5,1,CG,"Tiny bad.  Bought as a gift and the chain is too large.  I would order one size up from the original chain.  Will order again if needed.This is a lovely earring.  It is a lovely size, very",1
Clothing_Shoes_and_Jewelry_5,5,OR,"This is exactly what i needed.
These are so much better than the cheap plastic stays you get with shirts.
I end up forgetting to take them out every once in a while when I take my shirts to the cleaners.
At this price I just buy a new box every other year.",0
Clothing_Shoes_and_Jewelry_5,3,OR,"I received these with the stitching coming off of one of the straps. If I pulled it, the rest would probably unravel, so they got sent back. They felt comfortable. I'd ordered W width, and it was too wide - I might have been able to fit the M width.",0
Clothing_Shoes_and_Jewelry_5,5,OR,Took a gamble desperate to complete a Mystery Gang Velma costume for my seven year old. Ordered the one size having no idea what to expect. It fit! Very stretchy waist that could fit a broad range of sizes. Nice quality and she can pair with leggings for several years.,0
Clothing_Shoes_and_Jewelry_5,5,OR,This scarf is crazy awesome. The price was so low i figured it would show up and be a piece of crap. But i said what the heck and ordered it anyways. Its so pretty and soft! I love it and am definitely going to order it in other colors!,0
Clothing_Shoes_and_Jewelry_5,5,OR,"I never had this type of shoes. I do have GORun, hiking boot, trail running shoes, running shoes, court shoes.  I found this great when I ride mountain bike around the park, doing morning yoga exercise. This has become my go-to shoes for a quick workout in the park.",0
Clothing_Shoes_and_Jewelry_5,5,OR,"Fits great, one just needs to understand US sizing chart vs EUR.  I have had sore feet and lower back ache for years from standing on wood floors...ouch! These haflingers have made a change in my life to zero pain and standing on my feet for hours a day...",0
Clothing_Shoes_and_Jewelry_5,1,OR,"Very disappointed. Im a big moonstone fan and was very much looking forward to receiving this pair. The earrings don't match and one of them appears to be cracked. This design has a beautiful name but the quality is very poor. If I lived in USA, Id have returned them.",0
Clothing_Shoes_and_Jewelry_5,1,OR,"Received the dress in mint condition.  Hang tag stated size 2x, but tag on dress read small.  When I say small, it would not fit a 10 year old.
Returned and asked for another.  It too was excessively small.  Nice dress, sorry it did not work out.",0
Clothing_Shoes_and_Jewelry_5,4,OR,"I previously bought  the size 36, and they were too large. These do tend to size on the large size, so go one size smaller. The 34 fit me perfectly. Soft cotton. I like them.  Not as solid as other brands, but still, a good fit and look.",0
Clothing_Shoes_and_Jewelry_5,2,OR,"I've purchased many washes of this size and cut, and I find that every pair fits me a little bit differently. This particular wash (""cast shadows"") is much looser than other washes I own, and they stretch out more throughout the day. (These jeans in ""soft black"" are my favorites.",0
Clothing_Shoes_and_Jewelry_5,4,OR,"I love these simple high tops. They fit better than expected considering I have wide feet. I got an 8.5 womens, which showed up as 6 mens... I was hesitant but they fit perfectly. Only downside is no arch support, which sucks if you have higher arches like I do.",0
Clothing_Shoes_and_Jewelry_5,5,OR,"I love love love this pair in Iridescent/Black! Beautiful shape and stunning texture, comfortable. It is teeny tiny bigger than my Jessica Simpson pumps. so my heels are a little loose but not coming out of the shoes when I walk. but I don't walk a lot in high heels.",0
Clothing_Shoes_and_Jewelry_5,1,OR,"Band is unbelievably small, if you have large breasts but have the width of a stick, you should be able to fit into it nicely. Very disappointing. Material is awfully cheap, the knots in the back that hold your straps are plastic... One good tug and it snaps and breaks.",0
Clothing_Shoes_and_Jewelry_5,4,CG,"Other than this dress being a little short, it is a great fit for my small baby girl.I bought this for my son, who lives in the North Dakota area.  He is 5'3"" and 110lbs, which was perfect for him",1
Clothing_Shoes_and_Jewelry_5,5,CG,"These Keen shoes are the perfect size and quality.  I will be purchasing more in other colors.I bought this for my son, who lives in the North Dakota area.  He is 5'3"" and 175lbs, which are perfect for him",1
Clothing_Shoes_and_Jewelry_5,3,CG,The shirt is suppose to be a little longer than I was expecting.  The shirt is just a little short.  The front part is a bit narrow and the back is a bit narrow.  I ordered the XS in a half size down.,1
Clothing_Shoes_and_Jewelry_5,1,CG,"The sizing of this shirt is an absolute steal!  I will be purchasing more in other colors.I bought this for my son, he loves it! He wears it often and it's comfortable. I ordered the XS which is a size 9.",1
Clothing_Shoes_and_Jewelry_5,5,CG,"They are really comfortable shoes.  I wear them all day and they are my go to shoes.  I wear them around the house, office and in the car.  They do run small.I had to return them because I am very pleased with",1
Clothing_Shoes_and_Jewelry_5,5,CG,"Matches the top I purchased, and it's a very comfortable fit.  I have a wide foot and a wide foot bed, but these are perfect for the colder weather.  I would definitely recommend these to anyone.  I'm a size 10",1
Clothing_Shoes_and_Jewelry_5,4,CG,"Pretty comfortable.  I wore it to the beach and it was a nice fit.  I'm 5'6"" and it fit perfectly.  The fabric is a nice stretchy material that doesn't look like it will shrink in the wash. ",1
Clothing_Shoes_and_Jewelry_5,5,CG,"Bought them for my gf, and she loves them!Very good quality.Nice bag!Very pretty.I bought this for my son, and he is very happy with the purchase.  The color is beautiful and the material is very thin.",1
Clothing_Shoes_and_Jewelry_5,4,CG,"These shoes look great, but are a little wide on me.  I'm a 40-something and a 6.5 in shoes run a bit small, but I'm a 4.5.  I ordered the shoe in a medium and it fits",1
Clothing_Shoes_and_Jewelry_5,5,CG,"These socks are perfect for my wife and she loves them!

These socks are warm and stretchy so they don't get wet. The colors are true to the picture and the quality is great. I would definitely buy this again.",1
Clothing_Shoes_and_Jewelry_5,5,CG,"These shirts Are great quality and fit well.  I've worn them for a couple of hours.  The top is a nice, solid material and the shoulders are nice.  The shirt is a little tight on the outside, but they aren't going",1
Clothing_Shoes_and_Jewelry_5,5,CG,This is a very pretty dress. The only problem is that it's a little too large. It is so small that it looks a bit small in the waist area. The material is nice and soft and it's not stiff like a lot of other dresses,1
Clothing_Shoes_and_Jewelry_5,5,CG,"This bag goes everywhere. Easily holds an entire cell phone and two credit cards, a small wallet, and a pair of sunglasses. I am a 32D, and the inside is very large. I have had no issues with the bag, and it",1
Clothing_Shoes_and_Jewelry_5,4,OR,"These were cute, but just too bright to be my style. I guess I doubted how glaringly bright they would be, but after they arrived I just could not see staring at them all day. It would be dizzying. So I returned them. They fit as expected and looked comfy though.",0
Clothing_Shoes_and_Jewelry_5,5,OR,"I'm a size 14, and 5'4"" tall, broad shoulders, stocky, athletic build. The X-Large fits me perfectly. It isn't clingy at all and hangs nicely. It literally fits the same on me as it does on the model. It also washed well with no shrinkage. I'm planning on ordering more colors.",0
Clothing_Shoes_and_Jewelry_5,3,OR,"I really loved this when I first got them, even though they are very long (I am 5ft). However, after just a few washings, they starting pilling big time. I still wear them every now and then, but not in public. They were nice to have a few months post-partum though.",0
Clothing_Shoes_and_Jewelry_5,5,OR,"I am not quite to the uncomfortable stage of my pregnancy yet but the belt fits well and I think it will help a lot.
It seems like exactly what I needed for my previous pregnancy to alleviate low down ligament pain and to help carry some of the baby belly weight.",0
Clothing_Shoes_and_Jewelry_5,5,OR,"My son got so many compliments on Halloween for his costume! Creeped out even a few adults :)  It was hard to keep the mesh part up to cover the ""neck"", so I used some safety pins to attach the mesh to the plastic neck and that solved that issue!",0
Clothing_Shoes_and_Jewelry_5,4,OR,"This shoes is for 8 year old, he likes them. But after a month of use I can see thread hanging from them, it does not look like they will last long. However this happens to most of the shoes I get for him, I just expected more from this brand",0
Clothing_Shoes_and_Jewelry_5,4,OR,"I have not worn this in the water yet so I will need to repost next week.  Love the color!  A little hard to tie the back together, do your yoga stay flexible or have a friend handy.  The bottoms have ties so you can adjust the coverage.",0
Clothing_Shoes_and_Jewelry_5,3,OR,It's a fine costume.  The sizing runs a bit funny.  This small was too small for my 5 year old boy  He's a bit tall for his age.  But when I bought the next size up it was huge on him.  We had to return it.,0
Clothing_Shoes_and_Jewelry_5,5,OR,"As long as you have an idea of what size Skechers you wear, I would say that these are in the same size range. They are very cute and comfortable, which is what you would expect in a Skechers shoe. I wanted the red striped ones, but those were sold out.",0
Clothing_Shoes_and_Jewelry_5,4,OR,"This swimsuit is super cute!!! It looks just like the picture. I was worried about the bottoms not fitting as i am larger on the bottom and small on the top, so i ordered a large. The large still fit a little snug and the top was perfect for my size.",0
Clothing_Shoes_and_Jewelry_5,3,OR,A little to big and wide. I have a normal mens 10 foot. Go to 9.5 if your in my shoes..get it? But seriously go with a 9.5. Also they fit a little loose around the ankles. These shoes are designed for work and they aren't the most comfortable for work.,0
Clothing_Shoes_and_Jewelry_5,5,OR,"These are SO comfortable. Like walking on a marshmallow with butter between your toes! But not quite that messy or gross. Just trust me, they are so soft and easy to wear with just about anything. I bought these in black and grey (which is actually white) and love them both!",0
Clothing_Shoes_and_Jewelry_5,5,OR,Super cute luggage for a weekend or overnight! Was not expecting this to be as nice but as described and delivered as promised! Purchased for a teen for those weekend trips! the smaller bag is larger than I expected and very roomy! Well worth the price! Very pleased! would buy again!!,0
Clothing_Shoes_and_Jewelry_5,4,CG,"They feel like normal socks.  I wear an XL in all my work shoes, and I ordered a size 6.5 in the XL.  The fit was perfect.  I would definitely recommend this product.Love them! I wore them for my Mother",1
Clothing_Shoes_and_Jewelry_5,1,CG,"It broke the second time I wore it. Not good. Returned the order. Great quality and fit. The front part is very small, but the back is very large. The shoes are great. I'm a size 10.",1
Clothing_Shoes_and_Jewelry_5,5,CG,"These were perfect for my daughter. The quality is just right. She wears them all the time.I bought this for my son, who lives in the North Dakota area.  He's 5'3"" and 175lbs, which are perfect for him.",1
Clothing_Shoes_and_Jewelry_5,3,CG,"The hook on the this one is the only one that I can wear for a long time. It is so small that it looks like a small purse, but it does take a few pulls to make it look so.

I will be returning it.",1
Clothing_Shoes_and_Jewelry_5,5,CG,These shoes are fantastic. The material is soft and the sole is smooth. The only reason I ordered the other pair was that the front of the shoe is slightly too tight. The front of the shoe is a little smaller than the front of the shoe.,1
Clothing_Shoes_and_Jewelry_5,4,CG,"wife says they pinch her toes. The only problem is that she wears them for a few hours. I bought this for my son, and he is very happy with the purchase. The color is beautiful and the material is very thin.",1
Clothing_Shoes_and_Jewelry_5,4,CG,"I bought these for my daughter. She loves them. I will keep them for the baby and we will be buying more! I am a 32D, and the 36D fits me perfectly. They are comfortable and will last a long time.",1
